"Core_assignment","treatment","texture","sat_level","formula","n","presence"
"Soil_100_D","Drying","SCL",75,"C18H14O10",5,1
"Soil_100_D","Drying","SCL",75,"C18H14O11",5,1
"Soil_100_D","Drying","SCL",75,"C18H14O13",5,1
"Soil_100_D","Drying","SCL",75,"C18H14O14",5,1
"Soil_100_D","Drying","SCL",75,"C18H14O15",5,1
"Soil_100_D","Drying","SCL",75,"C18H14O16",5,1
"Soil_100_D","Drying","SCL",75,"C18H14O17",3,1
"Soil_100_D","Drying","SCL",75,"C18H14O6",4,1
"Soil_100_D","Drying","SCL",75,"C18H14O7",5,1
"Soil_100_D","Drying","SCL",75,"C18H14O8",5,1
"Soil_100_D","Drying","SCL",75,"C18H14O9",5,1
"Soil_100_D","Drying","SCL",75,"C18H15O10N1",5,1
"Soil_100_D","Drying","SCL",75,"C18H15O11N1",5,1
"Soil_100_D","Drying","SCL",75,"C18H15O12N1",5,1
"Soil_100_D","Drying","SCL",75,"C18H15O12P1",4,1
"Soil_100_D","Drying","SCL",75,"C18H15O13N1",4,1
"Soil_100_D","Drying","SCL",75,"C18H15O13P1",4,1
"Soil_100_D","Drying","SCL",75,"C18H15O14N1",3,1
"Soil_100_D","Drying","SCL",75,"C18H15O14P1",4,1
"Soil_100_D","Drying","SCL",75,"C18H15O15P1",4,1
"Soil_100_D","Drying","SCL",75,"C18H15O9N1",4,1
"Soil_100_D","Drying","SCL",75,"C18H16O10",5,1
"Soil_100_D","Drying","SCL",75,"C18H16O11",5,1
"Soil_100_D","Drying","SCL",75,"C18H16O12",5,1
"Soil_100_D","Drying","SCL",75,"C18H16O13",5,1
"Soil_100_D","Drying","SCL",75,"C18H16O14",5,1
"Soil_100_D","Drying","SCL",75,"C18H16O15",5,1
"Soil_100_D","Drying","SCL",75,"C18H16O16",5,1
"Soil_100_D","Drying","SCL",75,"C18H16O3P2",3,1
"Soil_100_D","Drying","SCL",75,"C18H16O6",5,1
"Soil_100_D","Drying","SCL",75,"C18H16O7",5,1
"Soil_100_D","Drying","SCL",75,"C18H16O8",5,1
"Soil_100_D","Drying","SCL",75,"C18H16O9",5,1
"Soil_100_D","Drying","SCL",75,"C18H17O10N1",5,1
"Soil_100_D","Drying","SCL",75,"C18H17O11N1",5,1
"Soil_100_D","Drying","SCL",75,"C18H17O12N1",5,1
"Soil_100_D","Drying","SCL",75,"C18H17O13N1",5,1
"Soil_100_D","Drying","SCL",75,"C18H17O14P1",5,1
"Soil_100_D","Drying","SCL",75,"C18H17O15P1",4,1
"Soil_100_D","Drying","SCL",75,"C18H17O8N1",3,1
"Soil_100_D","Drying","SCL",75,"C18H17O9N1",3,1
"Soil_100_D","Drying","SCL",75,"C18H18O10",5,1
"Soil_100_D","Drying","SCL",75,"C18H18O10N2",4,1
"Soil_100_D","Drying","SCL",75,"C18H18O11",5,1
"Soil_100_D","Drying","SCL",75,"C18H18O12",5,1
"Soil_100_D","Drying","SCL",75,"C18H18O13",5,1
"Soil_100_D","Drying","SCL",75,"C18H18O14",5,1
"Soil_100_D","Drying","SCL",75,"C18H18O15",5,1
"Soil_100_D","Drying","SCL",75,"C18H18O16",5,1
"Soil_100_D","Drying","SCL",75,"C18H18O6",5,1
"Soil_100_D","Drying","SCL",75,"C18H18O7",5,1
"Soil_100_D","Drying","SCL",75,"C18H18O8",5,1
"Soil_100_D","Drying","SCL",75,"C18H18O9",5,1
"Soil_100_D","Drying","SCL",75,"C18H19O10N1",5,1
"Soil_100_D","Drying","SCL",75,"C18H19O11N1",5,1
"Soil_100_D","Drying","SCL",75,"C18H19O11P1",3,1
"Soil_100_D","Drying","SCL",75,"C18H19O12N1",5,1
"Soil_100_D","Drying","SCL",75,"C18H19O12P1",3,1
"Soil_100_D","Drying","SCL",75,"C18H19O13N1",5,1
"Soil_100_D","Drying","SCL",75,"C18H19O14P1",4,1
"Soil_100_D","Drying","SCL",75,"C18H19O9N1",4,1
"Soil_100_D","Drying","SCL",75,"C18H20O10",5,1
"Soil_100_D","Drying","SCL",75,"C18H20O10N2",3,1
"Soil_100_D","Drying","SCL",75,"C18H20O11",5,1
"Soil_100_D","Drying","SCL",75,"C18H20O12",5,1
"Soil_100_D","Drying","SCL",75,"C18H20O13",5,1
"Soil_100_D","Drying","SCL",75,"C18H20O14",5,1
"Soil_100_D","Drying","SCL",75,"C18H20O15",5,1
"Soil_100_D","Drying","SCL",75,"C18H20O16",3,1
"Soil_100_D","Drying","SCL",75,"C18H20O5",3,1
"Soil_100_D","Drying","SCL",75,"C18H20O6",5,1
"Soil_100_D","Drying","SCL",75,"C18H20O7",5,1
"Soil_100_D","Drying","SCL",75,"C18H20O8",5,1
"Soil_100_D","Drying","SCL",75,"C18H20O9",5,1
"Soil_100_D","Drying","SCL",75,"C18H20O9N2",3,1
"Soil_100_D","Drying","SCL",75,"C18H21O10P1",4,1
"Soil_100_D","Drying","SCL",75,"C18H21O11N1",5,1
"Soil_100_D","Drying","SCL",75,"C18H21O11P1",4,1
"Soil_100_D","Drying","SCL",75,"C18H21O12N1",5,1
"Soil_100_D","Drying","SCL",75,"C18H21O12P1",5,1
"Soil_100_D","Drying","SCL",75,"C18H21O13N1",4,1
"Soil_100_D","Drying","SCL",75,"C18H21O13P1",3,1
"Soil_100_D","Drying","SCL",75,"C18H21O8N1",5,1
"Soil_100_D","Drying","SCL",75,"C18H21O9N1",5,1
"Soil_100_D","Drying","SCL",75,"C18H21O9P1",3,1
"Soil_100_D","Drying","SCL",75,"C18H22O10",5,1
"Soil_100_D","Drying","SCL",75,"C18H22O11",5,1
"Soil_100_D","Drying","SCL",75,"C18H22O12",5,1
"Soil_100_D","Drying","SCL",75,"C18H22O13",5,1
"Soil_100_D","Drying","SCL",75,"C18H22O14",5,1
"Soil_100_D","Drying","SCL",75,"C18H22O15",4,1
"Soil_100_D","Drying","SCL",75,"C18H22O5",4,1
"Soil_100_D","Drying","SCL",75,"C18H22O6",5,1
"Soil_100_D","Drying","SCL",75,"C18H22O7",5,1
"Soil_100_D","Drying","SCL",75,"C18H22O8",5,1
"Soil_100_D","Drying","SCL",75,"C18H22O9",5,1
"Soil_100_D","Drying","SCL",75,"C18H23O10N1",4,1
"Soil_100_D","Drying","SCL",75,"C18H23O12P1",4,1
"Soil_100_D","Drying","SCL",75,"C18H23O9N1",3,1
"Soil_100_D","Drying","SCL",75,"C18H24O10",5,1
"Soil_100_D","Drying","SCL",75,"C18H24O11",5,1
"Soil_100_D","Drying","SCL",75,"C18H24O12",5,1
"Soil_100_D","Drying","SCL",75,"C18H24O13",5,1
"Soil_100_D","Drying","SCL",75,"C18H24O14",4,1
"Soil_100_D","Drying","SCL",75,"C18H24O5",4,1
"Soil_100_D","Drying","SCL",75,"C18H24O6",5,1
"Soil_100_D","Drying","SCL",75,"C18H24O7",5,1
"Soil_100_D","Drying","SCL",75,"C18H24O8",5,1
"Soil_100_D","Drying","SCL",75,"C18H24O9",5,1
"Soil_100_D","Drying","SCL",75,"C18H25O10N1",4,1
"Soil_100_D","Drying","SCL",75,"C18H25O12N1",4,1
"Soil_100_D","Drying","SCL",75,"C18H25O9N1",4,1
"Soil_100_D","Drying","SCL",75,"C18H26O10",5,1
"Soil_100_D","Drying","SCL",75,"C18H26O11",5,1
"Soil_100_D","Drying","SCL",75,"C18H26O12",5,1
"Soil_100_D","Drying","SCL",75,"C18H26O5",5,1
"Soil_100_D","Drying","SCL",75,"C18H26O6",5,1
"Soil_100_D","Drying","SCL",75,"C18H26O7",5,1
"Soil_100_D","Drying","SCL",75,"C18H26O8",5,1
"Soil_100_D","Drying","SCL",75,"C18H26O9",5,1
"Soil_100_D","Drying","SCL",75,"C18H27O10N1",5,1
"Soil_100_D","Drying","SCL",75,"C18H27O11P1",3,1
"Soil_100_D","Drying","SCL",75,"C18H27O6P1",4,1
"Soil_100_D","Drying","SCL",75,"C18H27O8N1",3,1
"Soil_100_D","Drying","SCL",75,"C18H27O9N1",4,1
"Soil_100_D","Drying","SCL",75,"C18H27O9P1",5,1
"Soil_100_D","Drying","SCL",75,"C18H28O10",5,1
"Soil_100_D","Drying","SCL",75,"C18H28O11",4,1
"Soil_100_D","Drying","SCL",75,"C18H28O5",5,1
"Soil_100_D","Drying","SCL",75,"C18H28O6",5,1
"Soil_100_D","Drying","SCL",75,"C18H28O7",5,1
"Soil_100_D","Drying","SCL",75,"C18H28O8",5,1
"Soil_100_D","Drying","SCL",75,"C18H28O9",5,1
"Soil_100_D","Drying","SCL",75,"C18H29O10P1",5,1
"Soil_100_D","Drying","SCL",75,"C18H29O7S1P1",3,1
"Soil_100_D","Drying","SCL",75,"C18H29O8P1",5,1
"Soil_100_D","Drying","SCL",75,"C18H29O9N1",5,1
"Soil_100_D","Drying","SCL",75,"C18H29O9P1",5,1
"Soil_100_D","Drying","SCL",75,"C18H30O13N2",3,1
"Soil_100_D","Drying","SCL",75,"C18H30O3S1",5,1
"Soil_100_D","Drying","SCL",75,"C18H30O6",5,1
"Soil_100_D","Drying","SCL",75,"C18H30O7",5,1
"Soil_100_D","Drying","SCL",75,"C18H30O8",5,1
"Soil_100_D","Drying","SCL",75,"C18H30O9",5,1
"Soil_100_D","Drying","SCL",75,"C18H31O10P1",5,1
"Soil_100_D","Drying","SCL",75,"C18H31O8P1",5,1
"Soil_100_D","Drying","SCL",75,"C18H31O9P1",5,1
"Soil_100_D","Drying","SCL",75,"C18H32O6",5,1
"Soil_100_D","Drying","SCL",75,"C18H32O7",5,1
"Soil_100_D","Drying","SCL",75,"C18H32O7P2",5,1
"Soil_100_D","Drying","SCL",75,"C18H32O8",4,1
"Soil_100_D","Drying","SCL",75,"C18H33O8P1",5,1
"Soil_100_D","Drying","SCL",75,"C18H33O9P1",5,1
"Soil_100_D","Drying","SCL",75,"C18H34O5",3,1
"Soil_100_D","Drying","SCL",75,"C18H35O5N1S1",3,1
"Soil_100_D","Drying","SCL",75,"C18H36O11",3,1
"Soil_100_D","Drying","SCL",75,"C18H39O4P1",4,1
"Soil_100_D","Drying","SCL",75,"C18H4O18S1P2",5,1
"Soil_100_D","Drying","SCL",75,"C18H8O10",4,1
"Soil_100_D","Drying","SCL",75,"C18H8O11",3,1
"Soil_100_D","Drying","SCL",75,"C18H8O12",3,1
"Soil_100_D","Drying","SCL",75,"C19H10O10",5,1
"Soil_100_D","Drying","SCL",75,"C19H10O11",5,1
"Soil_100_D","Drying","SCL",75,"C19H10O12",5,1
"Soil_100_D","Drying","SCL",75,"C19H10O13",5,1
"Soil_100_D","Drying","SCL",75,"C19H10O14",5,1
"Soil_100_D","Drying","SCL",75,"C19H10O8",4,1
"Soil_100_D","Drying","SCL",75,"C19H10O9",4,1
"Soil_100_D","Drying","SCL",75,"C19H12O10",5,1
"Soil_100_D","Drying","SCL",75,"C19H12O11",5,1
"Soil_100_D","Drying","SCL",75,"C19H12O12",5,1
"Soil_100_D","Drying","SCL",75,"C19H12O13",5,1
"Soil_100_D","Drying","SCL",75,"C19H12O14",5,1
"Soil_100_D","Drying","SCL",75,"C19H12O15",5,1
"Soil_100_D","Drying","SCL",75,"C19H12O16",3,1
"Soil_100_D","Drying","SCL",75,"C19H12O8",5,1
"Soil_100_D","Drying","SCL",75,"C19H12O9",5,1
"Soil_100_D","Drying","SCL",75,"C19H13O12N1",5,1
"Soil_100_D","Drying","SCL",75,"C19H13O13N1",3,1
"Soil_100_D","Drying","SCL",75,"C19H14O10",5,1
"Soil_100_D","Drying","SCL",75,"C19H14O11",5,1
"Soil_100_D","Drying","SCL",75,"C19H14O12",5,1
"Soil_100_D","Drying","SCL",75,"C19H14O13",5,1
"Soil_100_D","Drying","SCL",75,"C19H14O14",5,1
"Soil_100_D","Drying","SCL",75,"C19H14O15",5,1
"Soil_100_D","Drying","SCL",75,"C19H14O16",5,1
"Soil_100_D","Drying","SCL",75,"C19H14O17",4,1
"Soil_100_D","Drying","SCL",75,"C19H14O8",5,1
"Soil_100_D","Drying","SCL",75,"C19H14O9",5,1
"Soil_100_D","Drying","SCL",75,"C19H15O10N1",5,1
"Soil_100_D","Drying","SCL",75,"C19H15O11N1",5,1
"Soil_100_D","Drying","SCL",75,"C19H15O12N1",5,1
"Soil_100_D","Drying","SCL",75,"C19H15O13N1",5,1
"Soil_100_D","Drying","SCL",75,"C19H15O9N1",3,1
"Soil_100_D","Drying","SCL",75,"C19H16O10",5,1
"Soil_100_D","Drying","SCL",75,"C19H16O11",5,1
"Soil_100_D","Drying","SCL",75,"C19H16O12",5,1
"Soil_100_D","Drying","SCL",75,"C19H16O13",5,1
"Soil_100_D","Drying","SCL",75,"C19H16O14",5,1
"Soil_100_D","Drying","SCL",75,"C19H16O15",5,1
"Soil_100_D","Drying","SCL",75,"C19H16O16",5,1
"Soil_100_D","Drying","SCL",75,"C19H16O17",5,1
"Soil_100_D","Drying","SCL",75,"C19H16O6",4,1
"Soil_100_D","Drying","SCL",75,"C19H16O7",5,1
"Soil_100_D","Drying","SCL",75,"C19H16O8",5,1
"Soil_100_D","Drying","SCL",75,"C19H16O9",5,1
"Soil_100_D","Drying","SCL",75,"C19H17O10N1",5,1
"Soil_100_D","Drying","SCL",75,"C19H17O11N1",5,1
"Soil_100_D","Drying","SCL",75,"C19H17O12N1",5,1
"Soil_100_D","Drying","SCL",75,"C19H17O13N1",5,1
"Soil_100_D","Drying","SCL",75,"C19H17O14N1",3,1
"Soil_100_D","Drying","SCL",75,"C19H17O14P1",3,1
"Soil_100_D","Drying","SCL",75,"C19H17O15P1",4,1
"Soil_100_D","Drying","SCL",75,"C19H17O16P1",3,1
"Soil_100_D","Drying","SCL",75,"C19H17O9N1",4,1
"Soil_100_D","Drying","SCL",75,"C19H18O10",5,1
"Soil_100_D","Drying","SCL",75,"C19H18O10N2",3,1
"Soil_100_D","Drying","SCL",75,"C19H18O11",5,1
"Soil_100_D","Drying","SCL",75,"C19H18O12",5,1
"Soil_100_D","Drying","SCL",75,"C19H18O13",5,1
"Soil_100_D","Drying","SCL",75,"C19H18O14",5,1
"Soil_100_D","Drying","SCL",75,"C19H18O15",5,1
"Soil_100_D","Drying","SCL",75,"C19H18O16",5,1
"Soil_100_D","Drying","SCL",75,"C19H18O17",5,1
"Soil_100_D","Drying","SCL",75,"C19H18O2P2",3,1
"Soil_100_D","Drying","SCL",75,"C19H18O6",5,1
"Soil_100_D","Drying","SCL",75,"C19H18O7",5,1
"Soil_100_D","Drying","SCL",75,"C19H18O8",5,1
"Soil_100_D","Drying","SCL",75,"C19H18O9",5,1
"Soil_100_D","Drying","SCL",75,"C19H19O10N1",5,1
"Soil_100_D","Drying","SCL",75,"C19H19O12N1",5,1
"Soil_100_D","Drying","SCL",75,"C19H19O13N1",5,1
"Soil_100_D","Drying","SCL",75,"C19H19O13P1",4,1
"Soil_100_D","Drying","SCL",75,"C19H19O14N1",3,1
"Soil_100_D","Drying","SCL",75,"C19H19O14P1",4,1
"Soil_100_D","Drying","SCL",75,"C19H19O15P1",3,1
"Soil_100_D","Drying","SCL",75,"C19H19O4N3S2",3,1
"Soil_100_D","Drying","SCL",75,"C19H19O8N1",3,1
"Soil_100_D","Drying","SCL",75,"C19H19O9N1",5,1
"Soil_100_D","Drying","SCL",75,"C19H20O10",5,1
"Soil_100_D","Drying","SCL",75,"C19H20O10N2",4,1
"Soil_100_D","Drying","SCL",75,"C19H20O11",5,1
"Soil_100_D","Drying","SCL",75,"C19H20O12",5,1
"Soil_100_D","Drying","SCL",75,"C19H20O13",5,1
"Soil_100_D","Drying","SCL",75,"C19H20O14",5,1
"Soil_100_D","Drying","SCL",75,"C19H20O15",5,1
"Soil_100_D","Drying","SCL",75,"C19H20O16",5,1
"Soil_100_D","Drying","SCL",75,"C19H20O17",5,1
"Soil_100_D","Drying","SCL",75,"C19H20O2N2S1P2",5,1
"Soil_100_D","Drying","SCL",75,"C19H20O2P2",3,1
"Soil_100_D","Drying","SCL",75,"C19H20O6",5,1
"Soil_100_D","Drying","SCL",75,"C19H20O7",5,1
"Soil_100_D","Drying","SCL",75,"C19H20O8",5,1
"Soil_100_D","Drying","SCL",75,"C19H20O9",5,1
"Soil_100_D","Drying","SCL",75,"C19H21O10N1",4,1
"Soil_100_D","Drying","SCL",75,"C19H21O11N1",5,1
"Soil_100_D","Drying","SCL",75,"C19H21O12N1",5,1
"Soil_100_D","Drying","SCL",75,"C19H21O12P1",3,1
"Soil_100_D","Drying","SCL",75,"C19H21O13N1",5,1
"Soil_100_D","Drying","SCL",75,"C19H21O13P1",3,1
"Soil_100_D","Drying","SCL",75,"C19H21O9N1",5,1
"Soil_100_D","Drying","SCL",75,"C19H22O10",5,1
"Soil_100_D","Drying","SCL",75,"C19H22O11",5,1
"Soil_100_D","Drying","SCL",75,"C19H22O12",5,1
"Soil_100_D","Drying","SCL",75,"C19H22O13",5,1
"Soil_100_D","Drying","SCL",75,"C19H22O14",5,1
"Soil_100_D","Drying","SCL",75,"C19H22O15",5,1
"Soil_100_D","Drying","SCL",75,"C19H22O16",5,1
"Soil_100_D","Drying","SCL",75,"C19H22O1P2",4,1
"Soil_100_D","Drying","SCL",75,"C19H22O5",5,1
"Soil_100_D","Drying","SCL",75,"C19H22O6",5,1
"Soil_100_D","Drying","SCL",75,"C19H22O7",5,1
"Soil_100_D","Drying","SCL",75,"C19H22O8",5,1
"Soil_100_D","Drying","SCL",75,"C19H22O9",5,1
"Soil_100_D","Drying","SCL",75,"C19H23O10N1",5,1
"Soil_100_D","Drying","SCL",75,"C19H23O11N1",5,1
"Soil_100_D","Drying","SCL",75,"C19H23O11P1",3,1
"Soil_100_D","Drying","SCL",75,"C19H23O12N1",5,1
"Soil_100_D","Drying","SCL",75,"C19H23O12P1",3,1
"Soil_100_D","Drying","SCL",75,"C19H23O13P1",3,1
"Soil_100_D","Drying","SCL",75,"C19H23O9N1",5,1
"Soil_100_D","Drying","SCL",75,"C19H24O10",5,1
"Soil_100_D","Drying","SCL",75,"C19H24O11",5,1
"Soil_100_D","Drying","SCL",75,"C19H24O12",5,1
"Soil_100_D","Drying","SCL",75,"C19H24O13",5,1
"Soil_100_D","Drying","SCL",75,"C19H24O14",5,1
"Soil_100_D","Drying","SCL",75,"C19H24O15",3,1
"Soil_100_D","Drying","SCL",75,"C19H24O5",5,1
"Soil_100_D","Drying","SCL",75,"C19H24O6",5,1
"Soil_100_D","Drying","SCL",75,"C19H24O7",5,1
"Soil_100_D","Drying","SCL",75,"C19H24O8",5,1
"Soil_100_D","Drying","SCL",75,"C19H24O9",5,1
"Soil_100_D","Drying","SCL",75,"C19H25O10N1",4,1
"Soil_100_D","Drying","SCL",75,"C19H25O11P1",4,1
"Soil_100_D","Drying","SCL",75,"C19H25O12P1",3,1
"Soil_100_D","Drying","SCL",75,"C19H25O8N1",3,1
"Soil_100_D","Drying","SCL",75,"C19H25O9N1",4,1
"Soil_100_D","Drying","SCL",75,"C19H26O10",5,1
"Soil_100_D","Drying","SCL",75,"C19H26O11",5,1
"Soil_100_D","Drying","SCL",75,"C19H26O12",5,1
"Soil_100_D","Drying","SCL",75,"C19H26O13",5,1
"Soil_100_D","Drying","SCL",75,"C19H26O5",5,1
"Soil_100_D","Drying","SCL",75,"C19H26O6",5,1
"Soil_100_D","Drying","SCL",75,"C19H26O7",5,1
"Soil_100_D","Drying","SCL",75,"C19H26O8",5,1
"Soil_100_D","Drying","SCL",75,"C19H26O9",5,1
"Soil_100_D","Drying","SCL",75,"C19H27O10N1",5,1
"Soil_100_D","Drying","SCL",75,"C19H27O11N1",5,1
"Soil_100_D","Drying","SCL",75,"C19H27O11P1",5,1
"Soil_100_D","Drying","SCL",75,"C19H27O8N1",3,1
"Soil_100_D","Drying","SCL",75,"C19H27O9N1",4,1
"Soil_100_D","Drying","SCL",75,"C19H28O10",5,1
"Soil_100_D","Drying","SCL",75,"C19H28O11",5,1
"Soil_100_D","Drying","SCL",75,"C19H28O12",5,1
"Soil_100_D","Drying","SCL",75,"C19H28O4",4,1
"Soil_100_D","Drying","SCL",75,"C19H28O5",5,1
"Soil_100_D","Drying","SCL",75,"C19H28O6",5,1
"Soil_100_D","Drying","SCL",75,"C19H28O7",5,1
"Soil_100_D","Drying","SCL",75,"C19H28O8",5,1
"Soil_100_D","Drying","SCL",75,"C19H28O8S1",3,1
"Soil_100_D","Drying","SCL",75,"C19H28O9",5,1
"Soil_100_D","Drying","SCL",75,"C19H29O10N1",5,1
"Soil_100_D","Drying","SCL",75,"C19H29O10P1",5,1
"Soil_100_D","Drying","SCL",75,"C19H29O11P1",5,1
"Soil_100_D","Drying","SCL",75,"C19H29O9N1",4,1
"Soil_100_D","Drying","SCL",75,"C19H29O9P1",5,1
"Soil_100_D","Drying","SCL",75,"C19H30O10",5,1
"Soil_100_D","Drying","SCL",75,"C19H30O11",4,1
"Soil_100_D","Drying","SCL",75,"C19H30O4N2P2",4,1
"Soil_100_D","Drying","SCL",75,"C19H30O5",4,1
"Soil_100_D","Drying","SCL",75,"C19H30O6",5,1
"Soil_100_D","Drying","SCL",75,"C19H30O7",5,1
"Soil_100_D","Drying","SCL",75,"C19H30O8",5,1
"Soil_100_D","Drying","SCL",75,"C19H30O8P2",5,1
"Soil_100_D","Drying","SCL",75,"C19H30O9",5,1
"Soil_100_D","Drying","SCL",75,"C19H31O10P1",5,1
"Soil_100_D","Drying","SCL",75,"C19H31O11P1",5,1
"Soil_100_D","Drying","SCL",75,"C19H31O8P1",5,1
"Soil_100_D","Drying","SCL",75,"C19H31O9N1",4,1
"Soil_100_D","Drying","SCL",75,"C19H31O9P1",5,1
"Soil_100_D","Drying","SCL",75,"C19H32O3S1",5,1
"Soil_100_D","Drying","SCL",75,"C19H32O6",5,1
"Soil_100_D","Drying","SCL",75,"C19H32O7",5,1
"Soil_100_D","Drying","SCL",75,"C19H32O8",5,1
"Soil_100_D","Drying","SCL",75,"C19H32O8P2",5,1
"Soil_100_D","Drying","SCL",75,"C19H32O9",5,1
"Soil_100_D","Drying","SCL",75,"C19H33O10N1",5,1
"Soil_100_D","Drying","SCL",75,"C19H33O10P1",5,1
"Soil_100_D","Drying","SCL",75,"C19H33O6P1",3,1
"Soil_100_D","Drying","SCL",75,"C19H33O7P1",3,1
"Soil_100_D","Drying","SCL",75,"C19H33O8N1",4,1
"Soil_100_D","Drying","SCL",75,"C19H33O8N1S1",3,1
"Soil_100_D","Drying","SCL",75,"C19H33O8P1",5,1
"Soil_100_D","Drying","SCL",75,"C19H33O9N1S1",3,1
"Soil_100_D","Drying","SCL",75,"C19H33O9P1",5,1
"Soil_100_D","Drying","SCL",75,"C19H34O6",5,1
"Soil_100_D","Drying","SCL",75,"C19H34O7",5,1
"Soil_100_D","Drying","SCL",75,"C19H34O8",5,1
"Soil_100_D","Drying","SCL",75,"C19H35O8P1",4,1
"Soil_100_D","Drying","SCL",75,"C19H35O9P1",4,1
"Soil_100_D","Drying","SCL",75,"C19H38O8",3,1
"Soil_100_D","Drying","SCL",75,"C19H39O7N2P1",4,1
"Soil_100_D","Drying","SCL",75,"C19H39O8N2P1",4,1
"Soil_100_D","Drying","SCL",75,"C19H40O7N2S1",3,1
"Soil_100_D","Drying","SCL",75,"C19H41O7N2P1",5,1
"Soil_100_D","Drying","SCL",75,"C19H41O8N2P1",4,1
"Soil_100_D","Drying","SCL",75,"C19H41O9N2P1",3,1
"Soil_100_D","Drying","SCL",75,"C19H42O2N3S2P1",4,1
"Soil_100_D","Drying","SCL",75,"C19H42O5N2P2",3,1
"Soil_100_D","Drying","SCL",75,"C20H10O10",5,1
"Soil_100_D","Drying","SCL",75,"C20H10O11",5,1
"Soil_100_D","Drying","SCL",75,"C20H10O12",5,1
"Soil_100_D","Drying","SCL",75,"C20H10O13",5,1
"Soil_100_D","Drying","SCL",75,"C20H10O14",5,1
"Soil_100_D","Drying","SCL",75,"C20H10O9",4,1
"Soil_100_D","Drying","SCL",75,"C20H12O10",5,1
"Soil_100_D","Drying","SCL",75,"C20H12O11",5,1
"Soil_100_D","Drying","SCL",75,"C20H12O12",5,1
"Soil_100_D","Drying","SCL",75,"C20H12O13",5,1
"Soil_100_D","Drying","SCL",75,"C20H12O14",5,1
"Soil_100_D","Drying","SCL",75,"C20H12O15",5,1
"Soil_100_D","Drying","SCL",75,"C20H12O16",5,1
"Soil_100_D","Drying","SCL",75,"C20H12O8",4,1
"Soil_100_D","Drying","SCL",75,"C20H12O9",5,1
"Soil_100_D","Drying","SCL",75,"C20H13O11N1",4,1
"Soil_100_D","Drying","SCL",75,"C20H14O10",5,1
"Soil_100_D","Drying","SCL",75,"C20H14O11",5,1
"Soil_100_D","Drying","SCL",75,"C20H14O12",5,1
"Soil_100_D","Drying","SCL",75,"C20H14O13",5,1
"Soil_100_D","Drying","SCL",75,"C20H14O14",5,1
"Soil_100_D","Drying","SCL",75,"C20H14O15",5,1
"Soil_100_D","Drying","SCL",75,"C20H14O16",5,1
"Soil_100_D","Drying","SCL",75,"C20H14O17",5,1
"Soil_100_D","Drying","SCL",75,"C20H14O7",5,1
"Soil_100_D","Drying","SCL",75,"C20H14O8",5,1
"Soil_100_D","Drying","SCL",75,"C20H14O9",5,1
"Soil_100_D","Drying","SCL",75,"C20H15O10N1",3,1
"Soil_100_D","Drying","SCL",75,"C20H15O11N1",4,1
"Soil_100_D","Drying","SCL",75,"C20H15O12N1",5,1
"Soil_100_D","Drying","SCL",75,"C20H15O13N1",5,1
"Soil_100_D","Drying","SCL",75,"C20H15O14N1",5,1
"Soil_100_D","Drying","SCL",75,"C20H16O10",5,1
"Soil_100_D","Drying","SCL",75,"C20H16O11",5,1
"Soil_100_D","Drying","SCL",75,"C20H16O12",5,1
"Soil_100_D","Drying","SCL",75,"C20H16O13",5,1
"Soil_100_D","Drying","SCL",75,"C20H16O14",5,1
"Soil_100_D","Drying","SCL",75,"C20H16O15",5,1
"Soil_100_D","Drying","SCL",75,"C20H16O16",5,1
"Soil_100_D","Drying","SCL",75,"C20H16O17",5,1
"Soil_100_D","Drying","SCL",75,"C20H16O18",4,1
"Soil_100_D","Drying","SCL",75,"C20H16O7",3,1
"Soil_100_D","Drying","SCL",75,"C20H16O8",5,1
"Soil_100_D","Drying","SCL",75,"C20H16O9",5,1
"Soil_100_D","Drying","SCL",75,"C20H17O10N1",5,1
"Soil_100_D","Drying","SCL",75,"C20H17O11N1",5,1
"Soil_100_D","Drying","SCL",75,"C20H17O12N1",5,1
"Soil_100_D","Drying","SCL",75,"C20H17O13N1",5,1
"Soil_100_D","Drying","SCL",75,"C20H17O14N1",5,1
"Soil_100_D","Drying","SCL",75,"C20H17O14P1",3,1
"Soil_100_D","Drying","SCL",75,"C20H17O15P1",4,1
"Soil_100_D","Drying","SCL",75,"C20H17O16P1",3,1
"Soil_100_D","Drying","SCL",75,"C20H17O6S1P1",4,1
"Soil_100_D","Drying","SCL",75,"C20H17O9N1",4,1
"Soil_100_D","Drying","SCL",75,"C20H18O10",5,1
"Soil_100_D","Drying","SCL",75,"C20H18O11",5,1
"Soil_100_D","Drying","SCL",75,"C20H18O12",5,1
"Soil_100_D","Drying","SCL",75,"C20H18O13",5,1
"Soil_100_D","Drying","SCL",75,"C20H18O14",5,1
"Soil_100_D","Drying","SCL",75,"C20H18O15",5,1
"Soil_100_D","Drying","SCL",75,"C20H18O16",5,1
"Soil_100_D","Drying","SCL",75,"C20H18O17",5,1
"Soil_100_D","Drying","SCL",75,"C20H18O18",5,1
"Soil_100_D","Drying","SCL",75,"C20H18O7",5,1
"Soil_100_D","Drying","SCL",75,"C20H18O8",5,1
"Soil_100_D","Drying","SCL",75,"C20H18O9",5,1
"Soil_100_D","Drying","SCL",75,"C20H19O10N1",5,1
"Soil_100_D","Drying","SCL",75,"C20H19O11N1",4,1
"Soil_100_D","Drying","SCL",75,"C20H19O12N1",5,1
